"Grantor Primary SMTP";"Grantor Display Name";"Grantor Recipient Type";"Grantor Environment";"Folder";"Permission";"Allow/Deny";"Inherited";"InheritanceType";"Trustee Original Identity";"Trustee Primary SMTP";"Trustee Display Name";"Trustee Recipient Type";"Trustee Environment"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Lokale Fehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Ausgehend";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Ausgehend";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Eingehend";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Eingehend";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"groupx@example.com";"Group X";"MailUniversalDistributionGroup/MailUniversalDistributionGroup";"Cloud";"";"SendAs";"Allow";"False";"None";"Doe Jane";"jane.doe@example.com";"Doe Jane";"UserMailbox/UserMailbox";"Cloud"
"groupx@example.com";"Group X";"MailUniversalDistributionGroup/MailUniversalDistributionGroup";"Cloud";"";"SendAs";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"groupx@example.com";"Group X";"MailUniversalDistributionGroup/MailUniversalDistributionGroup";"Cloud";"";"SendOnBehalf";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings1";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings1";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Dumpster";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Dumpster";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente/Feiertage in Österreich";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente/Feiertage in Österreich";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"AvailabilityOnly";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"LimitedDetails";"Allow";"False";"None";"Doe Jane";"jane.doe@example.com";"Doe Jane";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"LimitedDetails";"Allow";"False";"None";"Doe Louise";"louise.doe@example.com";"Doe Louise";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Companies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Companies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Schnellkontakte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Schnellkontakte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/News Feed";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/News Feed";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/News Feed";"Owner";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Quick Step Settings";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Quick Step Settings";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Quick Step Settings";"Owner";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/RSS-Abonnements";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/RSS-Abonnements";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/RSS-Abonnements";"Owner";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Social Activity Notifications";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Social Activity Notifications";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Konflikte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Konflikte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Lokale Fehler";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Lokale Fehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Trash";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Trash";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"Owner";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"Owner";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Vorgeschlagene Kontakte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Vorgeschlagene Kontakte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Vorgeschlagene Kontakte";"Owner";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Inbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Inbound";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Outbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Outbound";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
